r2,loss,bias,var,knn,size
9.450000000000003,1.8435425,1.2363000625,0.6072424375000001,2.0,4000.0
8.650000000000002,1.9187375,1.2061953375,0.7125421624999998,4.0,4000.0
8.799999999999997,1.9647800000000002,1.2821986499999998,0.6825813500000001,6.0,4000.0
8.899999999999997,1.9866775,1.3526605125000002,0.6340169875,8.0,4000.0
9.299999999999997,2.026545,1.42197885,0.60456615,10.0,4000.0
