r2,mse,bias,var,borne,size
28.216497791592452,222312.48418779403,216554.55804184914,5757.926145945011,7500.0,250.0
11.613770270482593,103993.84073486364,100825.6741803838,3168.166554479925,7500.0,208.0
6.644950603280053,37729.0921758515,34518.48912160266,3210.6030542488925,7500.0,280.0
10.332516337092379,253713.98772457472,247002.52221072267,6711.46551385199,7500.0,280.0
6.834505520655288,26487.554891862423,25881.773026401526,605.7818654608616,7500.0,278.0
