r2,loss,bias,var,knn,size
9.250000000000004,1.755265,1.130690175,0.6245748249999997,2.0,5000.0
8.05,1.797695,1.07046175,0.7272332499999998,4.0,5000.0
8.199999999999996,1.796485,1.0990037750000001,0.6974812250000003,6.0,5000.0
9.050000000000002,1.7997524999999999,1.1562778125,0.6434746874999999,8.0,5000.0
9.199999999999998,1.8297975,1.2072193875000001,0.6225781125000001,10.0,5000.0
