r2,loss,bias,var,knn,size
6.2999999999999945,1.2738950000000002,0.8361388,0.43775620000000004,2.0,10000.0
5.900000000000006,1.337405,0.827013025,0.510391975,4.0,10000.0
6.35,1.351515,0.8861167249999999,0.46539827499999986,6.0,10000.0
6.2000000000000055,1.3549925000000003,0.9329721375000001,0.4220203625,8.0,10000.0
6.499999999999995,1.3631224999999998,0.9652205875,0.3979019125,10.0,10000.0
