r2,loss,bias,var,knn,size
7.050000000000001,1.35527,0.857729775,0.497540225,2.0,9000.0
6.35,1.4314175,0.9022540875,0.5291634124999999,4.0,9000.0
6.75,1.4498775000000002,0.9668854875,0.48299201250000007,6.0,9000.0
6.899999999999995,1.4602475,1.0217487875,0.43849871250000005,8.0,9000.0
7.450000000000001,1.4668549999999998,1.06157585,0.4052791500000001,10.0,9000.0
