r2,loss,bias,var,knn,size
5.149999999999999,0.96984,0.6701378250000001,0.299702175,2.0,19000.0
5.149999999999999,1.0252025,0.6603974625,0.3648050375,4.0,19000.0
5.300000000000004,1.0607075000000001,0.6903431124999999,0.3703643874999999,6.0,19000.0
5.400000000000005,1.0875775,0.7406069125,0.34697058750000004,8.0,19000.0
5.700000000000005,1.12828,0.793699475,0.3345805250000001,10.0,19000.0
