r2,loss,bias,var,knn,size
5.249999999999999,1.0269175,0.6584513375000002,0.3684661625000001,2.0,15000.0
4.749999999999998,1.1161475,0.6921280625,0.4240194374999998,4.0,15000.0
5.300000000000004,1.1533825,0.7451293124999999,0.40825318750000006,6.0,15000.0
5.500000000000005,1.1708500000000002,0.79928965,0.3715603499999999,8.0,15000.0
6.2999999999999945,1.2039,0.8508230999999999,0.3530769,10.0,15000.0
