r2,loss,bias,var,knn,size
5.85,1.23376,0.8002626,0.43349740000000003,2.0,12000.0
5.800000000000005,1.2945324999999999,0.8209230875,0.47360941250000005,4.0,12000.0
5.75,1.3020600000000002,0.876663525,0.425396475,6.0,12000.0
6.25,1.29634,0.927937325,0.368402675,8.0,12000.0
6.2000000000000055,1.316395,0.9786223499999999,0.33777265,10.0,12000.0
