r2,loss,bias,var,knn,size
4.600000000000004,0.971275,0.5914497,0.3798253000000001,2.0,17000.0
4.649999999999999,1.0310225,0.6130379125,0.4179845874999999,4.0,17000.0
4.600000000000004,1.035005,0.64970325,0.38530175000000005,6.0,17000.0
4.700000000000005,1.02641,0.68358445,0.34282555,8.0,17000.0
5.100000000000005,1.0421725000000002,0.7260655625,0.31610693749999996,10.0,17000.0
