r2,loss,bias,var,knn,size
8.550000000000002,1.58296,1.0097744999999998,0.5731855000000001,2.0,5000.0
7.199999999999996,1.650995,0.990708575,0.6602864250000001,4.0,5000.0
7.550000000000001,1.6623400000000002,1.0403812749999999,0.6219587249999998,6.0,5000.0
7.199999999999996,1.6940350000000002,1.1166134749999999,0.5774215249999998,8.0,5000.0
7.899999999999996,1.7412275,1.1975374875,0.5436900124999998,10.0,5000.0
